repository_id,pull_request_number,full_divergence,python_divergence,delta,total_files,python_files,non_python_files,total_changes,python_changes,non_python_changes,non_python_ratio,non_python_change_ratio,module_count,documentation_files,configuration_files,test_files,assets_files,other_files
1,3398,0.6253217675222201,0.6776367516563262,0.05231498413410607,4,2,2,98,71,27,0.5,0.2755102040816326,4,2,0,0,0,0
1,3412,0.5068753563748136,0.5014015605418536,-0.005473795832960038,13,6,7,403,292,111,0.5384615384615384,0.27543424317617865,12,4,3,0,0,0
1,3425,0.4543305257300019,0.4543305257300019,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,3427,0.7161139178576481,0.7172711229900873,0.0011572051324392207,12,5,7,26,10,16,0.5833333333333334,0.6153846153846154,12,7,0,0,0,0
1,3434,0.7518933326681931,0.634783493440551,-0.11710983922764218,4,1,3,113,11,102,0.75,0.9026548672566371,4,3,0,0,0,0
1,3435,0.8580109313835133,0.8424846157988165,-0.015526315584696748,3,2,1,196,193,3,0.3333333333333333,0.015306122448979591,3,1,0,0,0,0
1,3453,0.8948209487810241,0.8948209487810241,0.0,2,2,0,4,4,0,0.0,0.0,2,0,0,0,0,0
1,3456,0.7085793102694914,0.7487779124055266,0.04019860213603521,3,2,1,15,13,2,0.3333333333333333,0.13333333333333333,3,1,0,0,0,0
1,3492,0.5104797058965436,0.4961580145800535,-0.014321691316490082,3,2,1,18,16,2,0.3333333333333333,0.1111111111111111,3,1,0,0,0,0
1,3498,0.6202768510316028,0.6202768510316028,0.0,2,2,0,5,5,0,0.0,0.0,2,0,0,0,0,0
1,3513,0.9209529755392831,0.9209529755392831,0.0,1,1,0,29,29,0,0.0,0.0,1,0,0,0,0,0
1,3537,0.7585243849138378,0.7585243849138378,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,3541,0.7745093059160753,0.7745093059160753,0.0,1,1,0,6,6,0,0.0,0.0,1,0,0,0,0,0
1,3554,0.7071402627166989,0.7194559134038447,0.012315650687145796,84,55,29,2638,1435,1203,0.34523809523809523,0.45602729340409404,83,25,4,0,0,0
1,3560,0.6128227300521374,0.5738884584693015,-0.03893427158283591,3,2,1,12,9,3,0.3333333333333333,0.25,3,1,0,0,0,0
1,3562,0.5735818728936739,0.5054047767197489,-0.06817709617392498,7,3,4,498,432,66,0.5714285714285714,0.13253012048192772,7,3,1,0,0,0
1,3563,0.812541421656264,0.8238230659909462,0.011281644334682261,5,3,2,83,70,13,0.4,0.1566265060240964,5,2,0,0,0,0
1,3564,0.6856859518466774,0.6389334067091004,-0.046752545137576984,4,2,2,107,101,6,0.5,0.056074766355140186,4,2,0,0,0,0
1,3574,0.7502383762739884,0.7502383762739884,0.0,2,2,0,12,12,0,0.0,0.0,2,0,0,0,0,0
1,3579,0.6827800905761279,0.6799008291105906,-0.0028792614655372972,3,2,1,21,12,9,0.3333333333333333,0.42857142857142855,3,1,0,0,0,0
1,3678,0.761105257011048,0.7141141230733482,-0.046991133937699825,3,2,1,23,12,11,0.3333333333333333,0.4782608695652174,3,1,0,0,0,0
1,3680,0.7100908946252475,0.7887430641916438,0.0786521695663962,2,1,1,7,3,4,0.5,0.5714285714285714,2,1,0,0,0,0
1,3684,0.6867854580254025,0.7407756888998973,0.05399023087449484,3,2,1,22,11,11,0.3333333333333333,0.5,3,1,0,0,0,0
1,3709,0.5151840112732273,0.5129286564320348,-0.0022553548411925473,5,4,1,968,963,5,0.2,0.005165289256198347,5,1,0,0,0,0
1,3711,0.49002680896082174,0.48494542240723626,-0.005081386553585476,4,3,1,95,93,2,0.25,0.021052631578947368,4,1,0,0,0,0
1,3726,0.6654429324822151,0.6631297086178313,-0.0023132238643838177,3,2,1,23,21,2,0.3333333333333333,0.08695652173913043,3,1,0,0,0,0
1,3728,0.8478330505962034,0.8478330505962034,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,3739,0.37542641357331585,0.37542641357331585,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,3744,0.5651962382689346,0.5651962382689346,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,3762,0.6346998624864759,0.6346998624864759,0.0,2,2,0,30,30,0,0.0,0.0,2,0,0,0,0,0
1,3779,0.7362908106381059,0.7362908106381059,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,3785,0.7593717995014632,0.8398291938212168,0.08045739431975363,3,1,2,16,2,14,0.6666666666666666,0.875,3,0,2,0,0,0
1,3794,0.48382822259943337,0.46320324571214266,-0.020624976887290702,3,2,1,31,28,3,0.3333333333333333,0.0967741935483871,3,1,0,0,0,0
1,3816,0.5627680908305871,0.5627680908305871,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,3823,0.6513969353030392,0.9070901755744415,0.2556932402714023,7,3,4,68,12,56,0.5714285714285714,0.8235294117647058,7,0,4,0,0,0
1,3827,0.4886482406841418,0.5728255056177289,0.08417726493358713,4,2,2,78,66,12,0.5,0.15384615384615385,4,0,2,0,0,0
1,3828,0.5205353522627875,0.5428446404659464,0.022309288203158917,8,5,3,912,849,63,0.375,0.06907894736842106,8,3,0,0,0,0
1,3862,0.8345312805902068,0.8345312805902068,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,3894,0.48703608066412796,0.5250536405174695,0.03801755985334154,11,6,5,138,86,52,0.45454545454545453,0.37681159420289856,11,5,0,0,0,0
1,3895,0.5612521212392574,0.4130914846717677,-0.14816063656748968,7,3,4,116,55,61,0.5714285714285714,0.5258620689655172,7,4,0,0,0,0
1,3907,0.6361177888324361,0.6543743932627423,0.01825660443030619,3,2,1,61,58,3,0.3333333333333333,0.04918032786885246,3,1,0,0,0,0
1,3917,0.6250991694380981,0.6250991694380981,0.0,3,3,0,29,29,0,0.0,0.0,3,0,0,0,0,0
1,3918,0.5876045782923043,0.5876045782923043,0.0,3,3,0,55,55,0,0.0,0.0,3,0,0,0,0,0
1,3923,0.4428855100671668,0.5309146969206775,0.08802918685351069,5,3,2,210,184,26,0.4,0.12380952380952381,5,2,0,0,0,0
1,3932,0.7236649086776653,0.7313542509213469,0.007689342243681563,3,2,1,13,12,1,0.3333333333333333,0.07692307692307693,3,0,0,1,0,0
1,3933,0.6658018115639011,0.6658018115639012,1.1102230246251565e-16,4,4,0,1170,1170,0,0.0,0.0,4,0,0,0,0,0
1,3957,0.8167713533954138,0.8167713533954138,0.0,1,1,0,17,17,0,0.0,0.0,1,0,0,0,0,0
1,3960,0.7176414359231947,0.82437573187027,0.10673429594707529,2,1,1,20,18,2,0.5,0.1,2,1,0,0,0,0
1,3962,0.7278890140819227,0.7278890140819227,0.0,1,1,0,39,39,0,0.0,0.0,1,0,0,0,0,0
1,3963,0.6568732463654036,0.7161641277194384,0.05929088135403482,3,2,1,22,20,2,0.3333333333333333,0.09090909090909091,3,1,0,0,0,0
1,3964,0.7297145210634124,0.7297145210634124,0.0,3,3,0,6,6,0,0.0,0.0,3,0,0,0,0,0
1,3965,0.8004565978878089,0.9609749954277472,0.16051839753993835,8,2,6,64,10,54,0.75,0.84375,7,1,5,0,0,0
1,3971,0.48577683053484744,0.48577683053484744,0.0,2,2,0,101,101,0,0.0,0.0,2,0,0,0,0,0
1,3972,0.8216015802466399,0.7815946875234939,-0.04000689272314595,5,3,2,29,19,10,0.4,0.3448275862068966,5,1,1,0,0,0
1,3973,0.8100009048322345,0.8338093265261223,0.02380842169388775,27,19,8,1330,1280,50,0.2962962962962963,0.03759398496240601,26,1,5,0,0,2
1,3989,0.7037002008925373,0.7550997616735668,0.051399560781029585,6,5,1,182,167,15,0.16666666666666666,0.08241758241758242,6,1,0,0,0,0
1,3991,0.9061573953411981,0.9061573953411981,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,4007,0.7689239207354214,0.9327301882323991,0.1638062674969777,13,5,8,109,25,84,0.6153846153846154,0.7706422018348624,11,1,7,0,0,0
1,4019,0.8433323439949538,0.8608007136781958,0.017468369683241947,2,1,1,20,16,4,0.5,0.2,2,1,0,0,0,0
1,4026,0.7459042479045025,0.7634690235631896,0.017564775658687082,3,2,1,54,52,2,0.3333333333333333,0.037037037037037035,3,1,0,0,0,0
1,4036,0.4959276564938411,0.5288768553648038,0.032949198870962704,3,2,1,51,49,2,0.3333333333333333,0.0392156862745098,3,1,0,0,0,0
1,4042,0.7056103618091247,0.732600254959604,0.026989893150479283,7,6,1,126,121,5,0.14285714285714285,0.03968253968253968,7,1,0,0,0,0
1,4045,0.7600780873303011,0.7775038606682556,0.017425773337954475,4,3,1,113,110,3,0.25,0.02654867256637168,4,1,0,0,0,0
1,4047,0.8019525490073705,0.8455155423562579,0.04356299334888747,3,2,1,20,10,10,0.3333333333333333,0.5,3,1,0,0,0,0
1,4048,0.8343882855362942,0.9073887444442958,0.07300045890800166,2,1,1,4,2,2,0.5,0.5,2,1,0,0,0,0
1,4049,0.6151968008358129,0.6283807154112131,0.013183914575400246,4,3,1,12,5,7,0.25,0.5833333333333334,4,1,0,0,0,0
1,4051,0.8005774225541791,0.8951209128572541,0.09454349030307507,2,1,1,6,2,4,0.5,0.6666666666666666,2,1,0,0,0,0
1,4055,0.47216592657088585,0.5066848566126705,0.034518930041784635,4,3,1,44,41,3,0.25,0.06818181818181818,4,1,0,0,0,0
1,4056,0.6690069158191343,0.7065311448321927,0.03752422901305841,4,3,1,44,41,3,0.25,0.06818181818181818,4,1,0,0,0,0
1,4063,0.631394216298615,0.631394216298615,0.0,2,2,0,16,16,0,0.0,0.0,2,0,0,0,0,0
1,4071,0.7797062343004656,0.822142457071354,0.04243622277088843,4,3,1,47,45,2,0.25,0.0425531914893617,4,1,0,0,0,0
1,4072,0.6244712659270384,0.6244712659270384,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,4074,0.6359328130256381,0.65712191818644,0.021189105160801858,6,5,1,286,278,8,0.16666666666666666,0.027972027972027972,6,1,0,0,0,0
1,4081,0.4617557571452817,0.4984717845578166,0.03671602741253488,2,1,1,27,25,2,0.5,0.07407407407407407,2,1,0,0,0,0
1,4090,0.7446805661694307,0.7465953564931588,0.0019147903237280994,2,1,1,7,6,1,0.5,0.14285714285714285,2,1,0,0,0,0
1,4091,0.8046388051908278,0.8998812047912015,0.09524239960037373,2,1,1,4,2,2,0.5,0.5,2,1,0,0,0,0
1,4094,0.6553136403469443,0.7569942920008973,0.10168065165395301,2,1,1,4,2,2,0.5,0.5,2,1,0,0,0,0
1,4105,0.6908815181171527,0.7508535950542814,0.05997207693712869,4,3,1,19,15,4,0.25,0.21052631578947367,4,1,0,0,0,0
1,4109,0.6637589131522399,0.6570154893054703,-0.006743423846769625,2,1,1,8,6,2,0.5,0.25,2,1,0,0,0,0
1,4113,0.4602573406413111,0.522987400030789,0.06273005938947795,4,2,2,37,30,7,0.5,0.1891891891891892,4,2,0,0,0,0
1,4115,0.915417259400039,0.915417259400039,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,4131,0.7928868571407649,0.7928868571407649,0.0,1,1,0,6,6,0,0.0,0.0,1,0,0,0,0,0
1,4132,0.4956710570330378,0.5516147947468595,0.05594373771382166,3,2,1,19,18,1,0.3333333333333333,0.05263157894736842,3,1,0,0,0,0
1,4139,0.8778002457101133,0.8235981140095763,-0.054202131700537004,2,1,1,86,26,60,0.5,0.6976744186046512,2,1,0,0,0,0
1,4152,0.6510993396472813,0.6803474068521675,0.029248067204886263,4,3,1,13,11,2,0.25,0.15384615384615385,4,1,0,0,0,0
1,4160,0.5579991290136963,0.6247970787059768,0.06679794969228048,3,2,1,17,15,2,0.3333333333333333,0.11764705882352941,3,1,0,0,0,0
1,4169,0.6787498095033251,0.7236571449015323,0.04490733539820724,3,2,1,37,35,2,0.3333333333333333,0.05405405405405406,3,1,0,0,0,0
1,4174,0.5642942322236948,0.626659579342682,0.062365347118987224,3,2,1,38,36,2,0.3333333333333333,0.05263157894736842,3,1,0,0,0,0
1,4189,0.6008438094565839,0.5496334137023517,-0.05121039575423214,3,1,2,34,22,12,0.6666666666666666,0.35294117647058826,3,2,0,0,0,0
1,4230,0.5520300442935961,0.5889987952292057,0.036968750935609584,3,2,1,202,199,3,0.3333333333333333,0.01485148514851485,3,1,0,0,0,0
1,4268,0.9294065558848452,0.9294065558848452,0.0,1,1,0,8,8,0,0.0,0.0,1,0,0,0,0,0
1,4269,0.9666818683934718,0.9666818683934718,0.0,1,1,0,3,3,0,0.0,0.0,1,0,0,0,0,0
1,4283,0.7892057955286685,0.7892057955286685,0.0,5,5,0,41,41,0,0.0,0.0,5,0,0,0,0,0
1,4287,0.8056884241388236,0.9038041362465289,0.09811571210770531,2,1,1,4,2,2,0.5,0.5,2,1,0,0,0,0
1,4298,0.7856309982782856,0.7221436177694276,-0.06348738050885805,2,1,1,10,9,1,0.5,0.1,2,1,0,0,0,0
1,4303,0.6385813697807255,0.7153659847253928,0.07678461494466726,2,1,1,5,2,3,0.5,0.6,2,1,0,0,0,0
1,4310,0.6765831215426319,0.7032423650277682,0.026659243485136264,2,1,1,11,9,2,0.5,0.18181818181818182,2,1,0,0,0,0
1,4318,0.6430439121420618,0.6430439121420618,0.0,1,1,0,28,28,0,0.0,0.0,1,0,0,0,0,0
1,4335,0.7293968936140194,0.7519701999649275,0.02257330635090815,15,4,11,260,28,232,0.7333333333333333,0.8923076923076924,14,5,6,0,0,0
1,4337,0.47245816750355973,0.48421845894870685,0.01176029144514712,10,8,2,327,301,26,0.2,0.07951070336391437,10,2,0,0,0,0
1,4341,0.5071459292113278,0.5434309506183328,0.03628502140700496,11,1,10,113,42,71,0.9090909090909091,0.6283185840707964,8,1,9,0,0,0
1,4342,0.7943787512951065,0.8503275369054141,0.05594878561030758,2,1,1,24,22,2,0.5,0.08333333333333333,2,1,0,0,0,0
1,4348,0.6996609734872079,0.762908385656655,0.06324741216944707,2,1,1,19,17,2,0.5,0.10526315789473684,2,1,0,0,0,0
1,4350,0.5836204866317589,0.6323504742698323,0.04872998763807335,2,1,1,15,12,3,0.5,0.2,2,1,0,0,0,0
1,4389,0.606656320323937,0.8602610194311379,0.25360469910720085,6,1,5,87,2,85,0.8333333333333334,0.9770114942528736,6,0,5,0,0,0
1,4417,0.6499742019936958,0.6455419339115285,-0.0044322680821673455,2,1,1,31,29,2,0.5,0.06451612903225806,2,1,0,0,0,0
1,4420,0.7091529682726355,0.7644864894896305,0.055333521216994974,3,2,1,21,19,2,0.3333333333333333,0.09523809523809523,3,1,0,0,0,0
1,4432,0.7350798650777814,0.7350798650777814,0.0,1,1,0,3,3,0,0.0,0.0,1,0,0,0,0,0
1,4445,0.6894857685629652,0.6863293773062276,-0.003156391256737612,2,1,1,63,61,2,0.5,0.031746031746031744,2,1,0,0,0,0
1,4449,0.8037589301637911,0.8899654763012418,0.08620654613745071,2,1,1,4,2,2,0.5,0.5,2,1,0,0,0,0
1,4454,0.5409476933053612,0.5409476933053612,0.0,1,1,0,3,3,0,0.0,0.0,1,0,0,0,0,0
1,4461,0.7003730769845986,0.6195142518247803,-0.08085882515981835,2,1,1,11,8,3,0.5,0.2727272727272727,2,1,0,0,0,0
1,4477,0.9802562157220641,0.9802562157220641,0.0,1,1,0,21,21,0,0.0,0.0,1,0,0,0,0,0
1,4479,0.4578029971606309,0.41906831672740086,-0.03873468043323003,4,2,2,220,136,84,0.5,0.38181818181818183,4,2,0,0,0,0
1,4486,0.6116397358684119,0.6489069704752248,0.037267234606812916,2,1,1,11,9,2,0.5,0.18181818181818182,2,1,0,0,0,0
1,4487,0.9066403594144412,0.9029030430152629,-0.003737316399178292,6,5,1,70,67,3,0.16666666666666666,0.04285714285714286,6,1,0,0,0,0
1,4488,0.8105528429564066,0.8175164431371829,0.0069636001807762415,3,2,1,17,15,2,0.3333333333333333,0.11764705882352941,3,1,0,0,0,0
1,4492,0.8317083149460804,0.8317083149460804,0.0,4,4,0,107,107,0,0.0,0.0,4,0,0,0,0,0
1,4496,0.7256539872904215,0.7411617704738167,0.015507783183395185,6,4,2,29,18,11,0.3333333333333333,0.3793103448275862,6,2,0,0,0,0
1,4497,0.7069378062617178,0.7069378062617178,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,4500,0.7928089396051048,0.8972643781755326,0.10445543857042783,4,2,2,13,4,9,0.5,0.6923076923076923,4,1,1,0,0,0
1,4511,0.8847810925874823,0.8847810925874823,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,4534,0.5978756272644308,0.634785434788981,0.0369098075245502,2,1,1,9,6,3,0.5,0.3333333333333333,2,1,0,0,0,0
1,4544,0.5926148998905463,0.6141334291814481,0.02151852929090181,3,2,1,12,10,2,0.3333333333333333,0.16666666666666666,3,1,0,0,0,0
1,4558,0.8134444632598345,0.902407280333564,0.08896281707372944,2,1,1,4,2,2,0.5,0.5,2,1,0,0,0,0
1,4560,0.6990910357002442,0.7282570769131105,0.029166041212866256,4,3,1,79,76,3,0.25,0.0379746835443038,4,1,0,0,0,0
1,4566,0.8204268074093113,0.8204268074093113,0.0,13,13,0,26,26,0,0.0,0.0,13,0,0,0,0,0
1,4572,0.8090082356740687,0.8090082356740687,0.0,1,1,0,9,9,0,0.0,0.0,1,0,0,0,0,0
1,4575,0.8485404480480985,0.8612381972330838,0.01269774918498534,5,4,1,56,53,3,0.2,0.05357142857142857,5,1,0,0,0,0
1,4576,0.5287835110967185,0.496839738274637,-0.031943772822081495,5,4,1,93,89,4,0.2,0.043010752688172046,5,1,0,0,0,0
1,4577,0.6940572024891304,0.7231579962277801,0.02910079373864971,5,4,1,185,181,4,0.2,0.021621621621621623,5,1,0,0,0,0
1,4579,0.7029311671420586,0.685289905772148,-0.01764126136991062,7,6,1,169,167,2,0.14285714285714285,0.011834319526627219,7,0,1,0,0,0
1,4580,0.5202146503131639,0.5202146503131639,0.0,3,3,0,366,366,0,0.0,0.0,3,0,0,0,0,0
1,4596,0.6846362506325488,0.6495244718260964,-0.03511177880645244,2,1,1,6,5,1,0.5,0.16666666666666666,2,1,0,0,0,0
1,4603,0.5829707670904545,0.589962099005488,0.0069913319150335385,7,6,1,183,182,1,0.14285714285714285,0.00546448087431694,7,1,0,0,0,0
1,4606,0.5070670738818461,0.43968015020574946,-0.06738692367609667,3,2,1,75,72,3,0.3333333333333333,0.04,3,0,1,0,0,0
1,4610,0.5044894294581955,0.500348436335145,-0.004140993123050496,4,2,2,86,83,3,0.5,0.03488372093023256,4,1,1,0,0,0
1,4620,0.9115366601821464,0.9115366601821464,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,4621,0.6207718519400267,0.6159108699152176,-0.004860982024809113,6,5,1,99,94,5,0.16666666666666666,0.050505050505050504,6,1,0,0,0,0
1,4624,0.5923818020843258,0.5816999855903107,-0.010681816494015117,4,2,2,636,206,430,0.5,0.6761006289308176,4,2,0,0,0,0
1,4629,0.5515989657958046,0.6290945016113818,0.07749553581557722,11,7,4,232,117,115,0.36363636363636365,0.4956896551724138,11,4,0,0,0,0
1,4630,0.84067887173136,0.84067887173136,0.0,1,1,0,3,3,0,0.0,0.0,1,0,0,0,0,0
1,4636,0.5234929713094099,0.6032801252410882,0.07978715393167835,10,2,8,455,8,447,0.8,0.9824175824175824,10,4,1,0,0,3
1,4642,0.49213197717954116,0.4892411601674018,-0.002890817012139335,5,4,1,92,89,3,0.2,0.03260869565217391,5,1,0,0,0,0
1,4645,0.7553087058708663,0.7757107904684966,0.020402084597630266,3,2,1,10,8,2,0.3333333333333333,0.2,3,1,0,0,0,0
1,4646,0.7710546446223097,0.5159401416188353,-0.2551145030034744,18,3,15,976,246,730,0.8333333333333334,0.7479508196721312,18,15,0,0,0,0
1,4647,0.6803310130545284,0.6263321410991247,-0.05399887195540365,6,3,3,91,66,25,0.5,0.27472527472527475,6,3,0,0,0,0
1,4662,0.7589532394711334,0.7589532394711335,1.1102230246251565e-16,3,3,0,16,16,0,0.0,0.0,3,0,0,0,0,0
1,4666,0.7763807052271152,0.8324663797447144,0.05608567451759916,10,7,3,304,262,42,0.3,0.13815789473684212,10,3,0,0,0,0
1,4667,0.656112398153454,0.671329266519538,0.015216868366083935,3,2,1,106,96,10,0.3333333333333333,0.09433962264150944,3,1,0,0,0,0
1,4672,0.7737702165790254,0.7212744363532428,-0.05249578022578261,6,4,2,88,44,44,0.3333333333333333,0.5,6,2,0,0,0,0
1,4675,0.49363450692165456,0.4258704930650675,-0.06776401385658704,2,1,1,2,1,1,0.5,0.5,2,1,0,0,0,0
1,4676,0.8101212062907355,0.8101212062907355,0.0,6,6,0,199,199,0,0.0,0.0,6,0,0,0,0,0
1,4682,0.7387337039183638,0.7964075291302876,0.05767382521192377,23,17,6,701,593,108,0.2608695652173913,0.15406562054208273,23,6,0,0,0,0
1,4685,0.8774754985810403,0.8774754985810403,0.0,7,7,0,50,50,0,0.0,0.0,7,0,0,0,0,0
1,4692,0.4693550310015421,0.4649683544529454,-0.004386676548596702,13,10,3,948,874,74,0.23076923076923078,0.07805907172995781,13,3,0,0,0,0
1,4693,0.5290128314725475,0.4740703992503842,-0.05494243222216333,2,1,1,15,12,3,0.5,0.2,2,1,0,0,0,0
1,4694,0.8115715272075941,0.8898107529948361,0.07823922578724207,2,1,1,4,2,2,0.5,0.5,2,1,0,0,0,0
1,4695,0.5513735524517345,0.5037158080907209,-0.047657744361013554,3,2,1,16,14,2,0.3333333333333333,0.125,3,1,0,0,0,0
1,4710,0.8133677635963776,0.9089226300465637,0.09555486645018607,2,1,1,4,2,2,0.5,0.5,2,1,0,0,0,0
1,4718,0.8490090306770599,0.891376946936935,0.04236791625987513,6,3,3,149,130,19,0.5,0.12751677852348994,6,3,0,0,0,0
1,4719,0.8583985212364115,0.8583985212364115,0.0,1,1,0,4,4,0,0.0,0.0,1,0,0,0,0,0
1,4720,0.6672000979315187,0.5258405280872923,-0.14135956984422637,14,4,10,524,181,343,0.7142857142857143,0.6545801526717557,14,10,0,0,0,0
1,4722,0.8677354168574106,0.9048124567736399,0.03707703991622924,8,6,2,211,199,12,0.25,0.05687203791469194,8,2,0,0,0,0
1,4735,0.8799681954419389,0.8911222062568422,0.011154010814903303,5,4,1,209,198,11,0.2,0.05263157894736842,5,1,0,0,0,0
1,4736,0.817746658490057,0.906049620467111,0.088302961977054,2,1,1,4,2,2,0.5,0.5,2,1,0,0,0,0
1,4742,0.7749283903013847,0.8176689373449082,0.04274054704352348,2,1,1,5,2,3,0.5,0.6,2,1,0,0,0,0
1,4749,0.5766318299403346,0.5766318299403346,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,4754,0.6835233883122325,0.6729150970717033,-0.0106082912405292,3,2,1,12,9,3,0.3333333333333333,0.25,3,1,0,0,0,0
1,4755,0.8152782186320179,0.9072110398024291,0.09193282117041124,2,1,1,4,2,2,0.5,0.5,2,1,0,0,0,0
1,4757,0.9385444055683948,0.9385444055683948,0.0,1,1,0,4,4,0,0.0,0.0,1,0,0,0,0,0
1,4779,0.6174051769818003,0.5676937124208288,-0.04971146456097153,10,1,9,26,3,23,0.9,0.8846153846153846,10,9,0,0,0,0
1,4780,0.6107831384820703,0.6107831384820703,0.0,1,1,0,5,5,0,0.0,0.0,1,0,0,0,0,0
1,4801,0.5404475878167074,0.5404475878167074,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,4821,0.7211769494490021,0.7211769494490021,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,4840,0.528783805023065,0.5743909221834402,0.04560711716037524,3,1,2,10,5,5,0.6666666666666666,0.5,3,2,0,0,0,0
1,4879,0.6726204542413576,0.8716094875999498,0.1989890333585922,12,7,5,85,28,57,0.4166666666666667,0.6705882352941176,12,0,5,0,0,0
1,4921,0.677612295134888,0.7136779735097444,0.036065678374856414,4,3,1,8,6,2,0.25,0.25,4,1,0,0,0,0
1,4935,0.5498979934168966,0.5501878346885447,0.0002898412716481058,4,2,2,78,63,15,0.5,0.19230769230769232,4,2,0,0,0,0
1,4942,0.57343226318826,0.57343226318826,0.0,1,1,0,4,4,0,0.0,0.0,1,0,0,0,0,0
1,4949,0.48166796081332086,0.8788817560866033,0.3972137952732825,11,4,7,183,16,167,0.6363636363636364,0.912568306010929,10,0,6,0,0,1
1,4968,0.3062491521228782,0.26617872023871425,-0.040070431884163926,9,4,5,583,104,479,0.5555555555555556,0.8216123499142367,9,2,1,0,0,2
1,4971,0.4243104054457867,0.4243104054457867,0.0,2,2,0,110,110,0,0.0,0.0,2,0,0,0,0,0
1,4980,0.8054285079970701,0.8943852765320062,0.08895676853493606,10,1,9,46,2,44,0.9,0.9565217391304348,10,9,0,0,0,0
1,4992,0.5729360612885719,0.5203017494548818,-0.05263431183369005,4,2,2,28,24,4,0.5,0.14285714285714285,4,1,1,0,0,0
1,4995,0.5702870920366052,0.601638134611383,0.03135104257477783,16,13,3,1027,934,93,0.1875,0.09055501460564752,16,3,0,0,0,0
1,4996,0.6328096314228324,0.6657151752419856,0.03290554381915323,8,4,4,61,51,10,0.5,0.16393442622950818,8,4,0,0,0,0
1,4997,0.7801816170468636,0.792729802477572,0.012548185430708347,4,3,1,35,32,3,0.25,0.08571428571428572,4,1,0,0,0,0
1,4998,0.770467484660226,0.7916174340375874,0.021149949377361477,4,3,1,28,24,4,0.25,0.14285714285714285,4,1,0,0,0,0
1,5014,0.6637840080152142,0.6461084053564332,-0.017675602658780987,3,2,1,10,8,2,0.3333333333333333,0.2,3,1,0,0,0,0
1,5026,0.7861504648559123,0.8115836276730015,0.025433162817089183,3,2,1,17,9,8,0.3333333333333333,0.47058823529411764,3,1,0,0,0,0
1,5034,0.7662022577407082,0.7662022577407082,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,5049,0.8560542787912022,0.8721202474539959,0.01606596866279364,5,4,1,37,36,1,0.2,0.02702702702702703,5,1,0,0,0,0
1,5053,0.6801930757129574,0.6801930757129574,0.0,4,4,0,109,109,0,0.0,0.0,4,0,0,0,0,0
1,5054,0.7444708657256313,0.7347279423954183,-0.009742923330212983,5,3,2,159,133,26,0.4,0.16352201257861634,5,2,0,0,0,0
1,5058,0.704770714691505,0.7350471250474888,0.03027641035598383,18,4,14,250,88,162,0.7777777777777778,0.648,16,6,8,0,0,0
1,5063,0.8815685855024051,0.8834305761758268,0.0018619906734216318,3,2,1,118,116,2,0.3333333333333333,0.01694915254237288,3,1,0,0,0,0
1,5071,0.8186690631732846,0.8191730948815323,0.0005040317082477541,19,18,1,539,538,1,0.05263157894736842,0.0018552875695732839,19,1,0,0,0,0
1,5072,0.6679970866238625,0.7253004363677795,0.05730334974391704,14,4,10,59,29,30,0.7142857142857143,0.5084745762711864,13,3,7,0,0,0
1,5081,0.7938078062651688,0.9035978024079179,0.10978999614274909,3,1,2,6,2,4,0.6666666666666666,0.6666666666666666,3,1,1,0,0,0
1,5082,0.6036410029470067,0.8805032034565621,0.27686220050955535,5,1,4,30,2,28,0.8,0.9333333333333333,4,1,3,0,0,0
1,5083,0.811084147156325,0.8912978562509034,0.08021370909457837,2,1,1,4,2,2,0.5,0.5,2,1,0,0,0,0
1,5085,0.5329183772197452,0.5494692731665055,0.01655089594676029,2,1,1,4,2,2,0.5,0.5,2,1,0,0,0,0
1,5086,0.8154389206863779,0.8902876540974567,0.07484873341107878,2,1,1,4,2,2,0.5,0.5,2,1,0,0,0,0
1,5101,0.5427411297709096,0.525432992465309,-0.017308137305600657,3,1,2,30,24,6,0.6666666666666666,0.2,3,1,1,0,0,0
1,5102,0.8580229273957611,0.8914224623741533,0.03339953497839221,4,1,3,10,2,8,0.75,0.8,3,1,2,0,0,0
