repository_id,pull_request_number,merged_at,intent_similarity,intent_impact_divergence,module_count,changed_file_count,module_entropy,module_concentration,top_module_weight,package_count,cross_package_spread,total_additions,total_deletions,total_changes,modified_file_count,added_file_count,removed_file_count,renamed_file_count,rework_90d,rework_pr_count_90d,reworked_module_count_90d,days_to_first_rework
1,1338,2015-02-05T21:11:07+00:00,0.08231719718159329,0.9176828028184068,1,1,0.0,1.0,4.044522437723423,1,0,17,3,20,1,0,0,0,1,3,1,45.773264
1,1341,2015-02-06T17:03:41+00:00,0.1210722008731111,0.8789277991268889,2,2,1.0,0.5,2.09861228866811,2,1,2,2,4,2,0,0,0,0,0,0,
1,1346,2015-02-08T12:42:37+00:00,0.15009493424159487,0.8499050657584051,1,1,0.0,1.0,3.1972245773362196,1,0,2,6,8,1,0,0,0,0,0,0,
1,1342,2015-02-18T17:16:28+00:00,0.6114671238544185,0.3885328761455815,3,3,0.898327209837698,0.46596451927225374,6.081404364984463,2,1,232,0,232,1,2,0,0,1,1,2,7.685486
1,1358,2015-02-26T09:43:34+00:00,0.462866343024032,0.5371336569759679,2,2,0.9687303808128962,0.6037241437439712,3.1972245773362196,1,0,9,1,10,2,0,0,0,0,0,0,
1,1360,2015-03-05T19:59:12+00:00,0.14119178363621882,0.8588082163637811,2,2,0.9595461359752375,0.617850319592224,4.218875824868201,2,1,27,1,28,2,0,0,0,0,0,0,
1,1393,2015-03-23T15:44:37+00:00,0.1338864074748636,0.8661135925251364,5,5,0.9788019309169698,0.2316151083664403,3.772588722239781,3,2,46,8,54,5,0,0,0,1,5,1,19.019965
1,1291,2015-04-11T16:13:22+00:00,0.2026658304750233,0.7973341695249767,2,2,0.999903716197148,0.505776563068816,5.736198448394496,2,1,182,30,212,1,1,0,0,1,5,1,0.245544
1,1431,2015-04-11T22:06:57+00:00,0.2105424349492677,0.7894575650507323,2,2,0.9882031712696117,0.5638538437153642,6.093750200806762,2,1,105,97,202,2,0,0,0,1,4,1,38.614711
1,1441,2015-04-19T09:37:55+00:00,0.338687331275682,0.661312668724318,1,1,0.0,1.0,2.9459101490553135,1,0,3,3,6,1,0,0,0,0,0,0,
1,1450,2015-05-02T19:58:44+00:00,0.2146633095708669,0.7853366904291331,2,2,1.0,0.5,2.6094379124341005,2,1,4,4,8,2,0,0,0,0,0,0,
1,1463,2015-05-20T12:52:08+00:00,0.047258774565841474,0.9527412254341585,1,1,0.0,1.0,2.386294361119891,1,0,2,1,3,1,0,0,0,1,3,1,14.120856
1,1480,2015-06-03T15:46:10+00:00,0.3047371550393642,0.6952628449606357,2,2,0.9074782942037906,0.6771271167757938,4.401197381662156,2,1,30,1,31,2,0,0,0,1,2,1,2.406088
1,1422,2015-06-06T01:30:56+00:00,0.21015596657151747,0.7898440334284825,2,2,0.9982557073242736,0.5245821500594753,3.3978952727983707,2,1,16,1,17,2,0,0,0,1,1,1,15.671273
1,1371,2015-06-06T05:29:28+00:00,0.06579329709354531,0.9342067029064547,1,1,0.0,1.0,3.833213344056216,1,0,8,8,16,1,0,0,0,1,2,1,40.180336
1,1496,2015-06-13T11:50:50+00:00,0.43249745267812106,0.5675025473218789,1,1,0.0,1.0,2.09861228866811,1,0,1,1,2,1,0,0,0,0,0,0,
1,1510,2015-06-21T17:37:34+00:00,0.4418222507387153,0.5581777492612847,1,1,0.0,1.0,3.0794415416798357,1,0,0,7,7,1,0,0,0,0,0,0,
1,1509,2015-06-30T19:33:04+00:00,0.3969471196337381,0.6030528803662619,4,4,0.9622462348798444,0.3590611442837218,4.13549421592915,4,3,35,0,35,4,0,0,0,0,0,0,
1,1530,2015-07-12T16:49:55+00:00,0.3423084974576158,0.6576915025423842,1,1,0.0,1.0,2.386294361119891,1,0,3,0,3,1,0,0,0,0,0,0,
1,1534,2015-07-16T09:49:09+00:00,0.24046437786781444,0.7595356221321856,1,1,0.0,1.0,2.09861228866811,1,0,1,1,2,1,0,0,0,1,1,1,0.021806
1,1535,2015-07-16T10:20:33+00:00,0.37443765266070944,0.6255623473392906,1,1,0.0,1.0,2.09861228866811,1,0,1,1,2,1,0,0,0,0,0,0,
1,1539,2015-07-27T17:25:27+00:00,0.1496722449558552,0.8503277550441448,1,1,0.0,1.0,3.8903717578961645,1,0,4,13,17,1,0,0,0,0,0,0,
1,1593,2015-10-30T18:10:08+00:00,0.25243003864643665,0.7475699613535634,5,5,0.9921551243719375,0.2353773831588931,3.70805020110221,3,2,36,7,43,5,0,0,0,1,3,2,7.335278
1,1608,2015-11-04T14:39:43+00:00,0.020111749754401435,0.9798882502455986,1,1,0.0,1.0,2.09861228866811,1,0,1,1,2,1,0,0,0,0,0,0,
1,1610,2015-11-07T02:12:56+00:00,0.26023664970365906,0.739763350296341,1,1,0.0,1.0,2.09861228866811,1,0,1,1,2,1,0,0,0,1,2,1,80.169537
1,1651,2015-12-13T17:21:01+00:00,0.5351333043215557,0.4648666956784443,1,1,0.0,1.0,2.09861228866811,1,0,0,2,2,1,0,0,0,1,1,1,50.929398
1,1671,2016-01-25T15:16:51+00:00,0.2403570111374645,0.7596429888625356,5,5,0.9594567878984284,0.2721544803668968,5.59511985013459,5,4,115,116,231,5,0,0,0,1,2,1,0.649514
1,1679,2016-01-26T06:17:04+00:00,0.38500169118074684,0.6149983088192532,3,3,0.9411121288461555,0.4978508580266392,4.044522437723423,2,1,23,1,24,3,0,0,0,1,3,1,9.02228
1,1703,2016-01-26T06:52:09+00:00,0.3954933092009827,0.6045066907990173,2,2,0.9438511076236176,0.6385854538015142,3.70805020110221,2,1,7,9,16,2,0,0,0,1,1,1,73.651829
1,1688,2016-01-26T07:02:48+00:00,0.4497884266991404,0.5502115733008597,1,1,0.0,1.0,2.09861228866811,1,0,1,1,2,1,0,0,0,1,2,1,66.677049
1,1715,2016-02-02T15:39:21+00:00,0.04289279572347235,0.9571072042765276,1,1,0.0,1.0,2.09861228866811,1,0,1,1,2,1,0,0,0,0,0,0,
1,1716,2016-02-04T06:49:09+00:00,0.6338985776123532,0.36610142238764676,3,3,0.980707809871255,0.4323817109914052,3.1972245773362196,2,1,5,7,12,3,0,0,0,1,2,1,60.481539
1,1760,2016-03-27T17:54:25+00:00,0.37658193236578474,0.6234180676342153,1,1,0.0,1.0,2.09861228866811,1,0,1,1,2,1,0,0,0,1,1,1,65.059687
1,1747,2016-04-01T23:17:45+00:00,0.14351816074773865,0.8564818392522613,2,2,0.979552642350957,0.5839819696361175,2.9459101490553135,2,1,4,4,8,2,0,0,0,1,4,1,0.826181
1,1484,2016-04-02T19:06:30+00:00,0.33177918326095374,0.6682208167390462,4,4,0.9930982152008359,0.2744817443088391,4.401197381662156,2,1,65,22,87,4,0,0,0,1,1,1,57.114294
1,1763,2016-04-02T19:07:27+00:00,0.14005445152897378,0.8599455484710262,2,2,1.0,0.5,3.302585092994046,2,1,15,3,18,2,0,0,0,1,3,1,53.998831
1,1577,2016-04-04T18:22:34+00:00,0.054011705346719556,0.9459882946532805,1,1,0.0,1.0,3.302585092994046,1,0,7,2,9,1,0,0,0,1,6,1,4.172373
1,1766,2016-04-04T21:19:10+00:00,0.5283778590159594,0.47162214098404065,3,3,0.924087740928639,0.4501828169335016,6.093750200806762,2,1,1,239,240,1,0,2,0,0,0,0,
1,1777,2016-04-08T15:53:25+00:00,0.04610078270855918,0.9538992172914408,1,1,0.0,1.0,2.09861228866811,1,0,1,1,2,1,0,0,0,0,0,0,
1,1728,2016-04-08T22:30:47+00:00,0.16582559348047277,0.8341744065195272,5,5,0.968445373703445,0.33183917896504284,3.5649493574615367,4,3,16,1,17,5,0,0,0,1,6,2,37.795926
1,1781,2016-05-04T13:46:49+00:00,0.11170113277716294,0.888298867222837,1,1,0.0,1.0,3.4849066497880004,1,0,6,5,11,1,0,0,0,0,0,0,
1,1801,2016-05-09T05:44:17+00:00,0.46815750275470047,0.5318424972452995,1,1,0.0,1.0,3.302585092994046,1,0,5,4,9,1,0,0,0,0,0,0,
1,1806,2016-05-16T17:36:55+00:00,0.48547945052906494,0.5145205494709351,5,5,0.9087670647729926,0.40147928307399516,5.927253685157205,2,1,149,1,150,1,4,0,0,1,4,1,5.855856
1,1812,2016-05-20T19:57:10+00:00,0.22153012922376233,0.7784698707762376,1,1,0.0,1.0,2.6094379124341005,1,0,2,2,4,1,0,0,0,0,0,0,
1,1811,2016-05-22T14:09:21+00:00,0.47727075339377373,0.5227292466062263,1,1,0.0,1.0,3.8903717578961645,1,0,16,1,17,1,0,0,0,1,3,1,4.205845
1,1820,2016-05-26T19:05:46+00:00,0.33729536518864556,0.6627046348113544,19,19,0.9777718568815406,0.09665796174252164,5.969813299576001,5,4,189,246,435,19,0,0,0,1,10,3,0.02956
1,1814,2016-05-26T19:34:56+00:00,0.16341147239319734,0.8365885276068027,1,1,0.0,1.0,4.465735902799727,1,0,20,11,31,1,0,0,0,0,0,0,
1,1813,2016-05-26T19:48:20+00:00,0.13773022575991453,0.8622697742400854,2,2,0.9991526198351688,0.5171354043747695,3.6390573296152584,2,1,21,2,23,2,0,0,0,1,1,1,8.975405
1,1821,2016-05-26T20:17:34+00:00,0.35368042280112766,0.6463195771988723,2,2,0.9969083315439985,0.5327219348906154,4.555348061489413,2,1,53,0,53,2,0,0,0,1,5,1,4.043762
1,1822,2016-05-26T20:31:15+00:00,0.15296907898230655,0.8470309210176934,3,3,0.9402668755493833,0.4638967480344178,5.394449154672439,3,2,66,38,104,3,0,0,0,0,0,0,
1,1831,2016-05-29T21:51:05+00:00,0.3950084784410276,0.6049915215589724,1,1,0.0,1.0,2.09861228866811,1,0,1,1,2,1,0,0,0,0,0,0,
1,1830,2016-05-30T21:20:35+00:00,0.386549901470907,0.6134500985290929,1,1,0.0,1.0,2.09861228866811,1,0,1,1,2,1,0,0,0,1,5,1,2.605995
1,1840,2016-05-31T19:20:22+00:00,0.35626724748254296,0.643732752517457,2,2,0.9955724540151776,0.5391522685349255,2.791759469228055,1,0,5,3,8,2,0,0,0,0,0,0,
1,1848,2016-06-02T11:53:13+00:00,0.5327827068530877,0.4672172931469123,1,1,0.0,1.0,4.401197381662156,1,0,26,3,29,1,0,0,0,1,4,1,1.199965
1,1870,2016-06-02T22:40:59+00:00,0.3392699146695373,0.6607300853304627,2,2,0.9118165099441321,0.6730147588198843,3.4849066497880004,2,1,9,3,12,2,0,0,0,0,0,0,
1,1872,2016-06-03T16:41:10+00:00,0.35547874175622884,0.6445212582437712,2,2,0.9976483377441978,0.5285408670505566,3.302585092994046,2,1,11,4,15,2,0,0,0,1,3,1,20.1386
1,1730,2016-06-04T19:12:55+00:00,0.1789790765216344,0.8210209234783656,3,3,0.9490220999808842,0.42157114970942405,4.80666248977032,3,2,63,15,78,3,0,0,0,1,1,1,82.246632
1,1912,2016-06-14T20:46:27+00:00,0.42494426447972083,0.5750557355202792,1,1,0.0,1.0,3.8903717578961645,1,0,1,16,17,1,0,0,0,1,8,1,11.990509
1,1913,2016-06-15T16:27:06+00:00,0.0702039865149475,0.9297960134850525,1,1,0.0,1.0,2.791759469228055,1,0,1,4,5,1,0,0,0,0,0,0,
1,1928,2016-06-23T20:00:45+00:00,0.20478058619956532,0.7952194138004347,1,1,0.0,1.0,2.386294361119891,1,0,2,1,3,1,0,0,0,1,3,1,49.716146
1,1932,2016-06-26T20:32:47+00:00,-0.0027973082287273982,1.0027973082287274,1,1,0.0,1.0,2.09861228866811,1,0,1,1,2,1,0,0,0,1,7,1,61.833576
1,1945,2016-07-06T00:31:00+00:00,0.4088130952720805,0.5911869047279195,25,26,0.950060504058882,0.07925054676705821,5.931825632724326,2,1,323,127,450,13,6,0,7,1,2,3,47.765208
1,1950,2016-08-12T13:12:00+00:00,0.45293549049390175,0.5470645095060982,2,2,0.9687303808128962,0.6037241437439712,3.1972245773362196,2,1,9,1,10,2,0,0,0,1,4,1,15.139676
1,1954,2016-08-22T18:52:54+00:00,0.5911485078762907,0.4088514921237093,16,17,0.9417862197238589,0.1915898483946108,5.931825632724326,2,1,29,11,40,3,5,1,8,0,0,0,
1,1988,2016-08-26T01:08:04+00:00,0.28142064503906244,0.7185793549609376,4,4,0.9864223561896921,0.2937425522825988,5.04305126783455,4,3,103,30,133,4,0,0,0,1,4,1,9.930567
1,1996,2016-08-27T16:33:08+00:00,0.3341847293316665,0.6658152706683336,3,3,0.9964185484011395,0.3678194496401467,2.6094379124341005,2,1,5,4,9,3,0,0,0,1,11,2,2.245278
1,1998,2016-08-29T22:26:20+00:00,0.31814756080902934,0.6818524391909706,5,5,1.0000000000000002,0.19999999999999998,2.09861228866811,3,2,5,5,10,5,0,0,0,1,8,1,6.687963
1,2000,2016-08-31T16:37:36+00:00,0.5800824238943835,0.41991757610561653,2,2,0.991735803318151,0.5534666177270352,2.09861228866811,1,0,2,1,3,2,0,0,0,1,2,1,38.081481
1,2003,2016-09-04T23:28:05+00:00,0.3263320996467514,0.6736679003532486,2,2,0.9973521931507726,0.530283632357232,2.9459101490553135,2,1,7,3,10,2,0,0,0,1,3,1,7.808762
1,2004,2016-09-05T14:57:00+00:00,0.4617783129100927,0.5382216870899073,1,1,0.0,1.0,2.9459101490553135,1,0,3,3,6,1,0,0,0,1,7,1,1.233032
1,2006,2016-09-06T20:32:34+00:00,0.4137316323698263,0.5862683676301736,3,3,0.9982856641354603,0.36246487378974507,2.386294361119891,2,1,1,6,7,3,0,0,0,1,8,2,1.793252
1,2014,2016-09-08T15:34:51+00:00,0.3955200815198474,0.6044799184801526,1,1,0.0,1.0,2.09861228866811,1,0,1,1,2,1,0,0,0,1,5,1,1.376134
1,2013,2016-09-10T00:36:29+00:00,0.38047094023136274,0.6195290597686373,3,3,0.9577641791063858,0.4121795883027172,4.401197381662156,3,2,50,4,54,3,0,0,0,1,4,1,2.337442
1,2022,2016-09-12T08:42:24+00:00,0.3085435793236732,0.6914564206763267,1,1,0.0,1.0,2.6094379124341005,1,0,2,2,4,1,0,0,0,1,3,1,13.321875
1,2019,2016-09-12T18:52:42+00:00,0.2383563002378214,0.7616436997621786,3,3,0.9956533190937883,0.3798938254703774,3.1972245773362196,3,2,5,11,16,3,0,0,0,1,2,1,5.720347
1,1993,2016-09-12T18:54:51+00:00,0.5298272421015481,0.4701727578984519,2,2,0.96703271351993,0.6064814189690476,2.6094379124341005,2,1,5,0,5,2,0,0,0,0,0,0,
1,2026,2016-09-18T12:10:00+00:00,0.41351851354867764,0.5864814864513224,1,1,0.0,1.0,2.09861228866811,1,0,1,1,2,1,0,0,0,1,1,1,7.940116
1,2028,2016-09-19T03:24:46+00:00,0.3654860585161857,0.6345139414838143,1,1,0.0,1.0,2.09861228866811,1,0,1,1,2,1,0,0,0,0,0,0,
1,2039,2016-09-25T16:25:54+00:00,0.42500569565444934,0.5749943043455507,1,1,0.0,1.0,2.09861228866811,1,0,1,1,2,1,0,0,0,1,2,1,36.010926
1,2031,2016-09-26T10:43:46+00:00,0.3381667080874365,0.6618332919125636,3,3,0.9171272654378803,0.45152090153781854,5.189654742026425,3,2,93,9,102,3,0,0,0,0,0,0,
1,2046,2016-10-01T16:45:22+00:00,0.4668070034363882,0.5331929965636117,2,2,0.9687303808128962,0.6037241437439712,3.1972245773362196,2,1,5,5,10,2,0,0,0,1,1,1,31.379977
1,2052,2016-10-08T18:34:56+00:00,0.5702247352628385,0.42977526473716154,1,1,0.0,1.0,2.09861228866811,1,0,1,1,2,1,0,0,0,1,1,1,21.791597
1,2047,2016-10-12T06:54:25+00:00,0.31199259592708606,0.6880074040729139,3,3,0.9574114905315282,0.44113945171393426,4.58351893845611,3,2,51,0,51,3,0,0,0,0,0,0,
1,2068,2016-10-30T13:34:50+00:00,0.4694298188938682,0.5305701811061319,3,3,0.9999999999999998,0.3333333333333333,2.09861228866811,2,1,3,3,6,3,0,0,0,0,0,0,
1,2070,2016-10-31T16:41:38+00:00,0.24837724894822424,0.7516227510517758,1,1,0.0,1.0,2.386294361119891,1,0,2,1,3,1,0,0,0,1,2,1,0.912257
1,2072,2016-11-01T14:35:17+00:00,0.14141569596284398,0.858584304037156,1,1,0.0,1.0,3.70805020110221,1,0,1,13,14,1,0,0,0,1,1,1,77.282639
1,2067,2016-11-02T01:52:32+00:00,0.48340214920378366,0.5165978507962163,4,4,0.9965633885443975,0.29302160543682565,2.6094379124341005,1,0,5,5,10,4,0,0,0,1,1,1,49.760718
1,2093,2016-12-21T20:07:58+00:00,0.08491904903605428,0.9150809509639457,1,1,0.0,1.0,4.218875824868201,1,0,14,10,24,1,0,0,0,0,0,0,
1,2089,2016-12-21T20:08:39+00:00,0.11641789477025066,0.8835821052297493,2,2,0.9847302250832063,0.5726182023518449,3.1972245773362196,2,1,10,1,11,2,0,0,0,0,0,0,
1,2123,2016-12-26T02:50:48+00:00,0.31090975862703374,0.6890902413729663,3,3,0.9574585732187862,0.4797333999136603,4.13549421592915,3,2,24,3,27,3,0,0,0,0,0,0,
1,2131,2017-01-15T04:56:13+00:00,0.40030355767160813,0.5996964423283919,10,10,0.9479971652283399,0.17098940648305735,3.5649493574615367,3,2,37,0,37,2,8,0,0,0,0,0,
1,2155,2017-01-17T15:15:51+00:00,0.3620833216965135,0.6379166783034864,1,1,0.0,1.0,2.09861228866811,1,0,1,1,2,1,0,0,0,1,2,1,81.110069
1,2152,2017-01-17T21:22:17+00:00,0.23970292242222704,0.760297077577773,1,1,0.0,1.0,3.833213344056216,1,0,8,8,16,1,0,0,0,1,5,1,47.655359
1,2180,2017-02-11T09:43:11+00:00,0.2953184779233723,0.7046815220766277,22,22,0.994091295544476,0.0686034352169918,3.70805020110221,4,3,43,43,86,22,0,0,0,0,0,0,
1,2182,2017-02-15T16:55:57+00:00,0.12461594378041137,0.8753840562195886,1,1,0.0,1.0,2.6094379124341005,1,0,2,2,4,1,0,0,0,1,4,1,19.34294
1,2201,2017-03-06T13:06:00+00:00,0.38208742071426127,0.6179125792857387,6,6,0.996926998267942,0.19168262833332814,2.6094379124341005,3,2,8,8,16,6,0,0,0,1,17,1,0.502627
1,2193,2017-03-07T01:09:47+00:00,0.1992802068139732,0.8007197931860268,6,6,0.9923075654622621,0.22873314318895518,3.1972245773362196,4,3,11,8,19,6,0,0,0,1,20,2,4.70125
1,2203,2017-03-11T17:59:35+00:00,0.4331783008125444,0.5668216991874556,1,1,0.0,1.0,2.386294361119891,1,0,2,1,3,1,0,0,0,1,17,1,19.922315
1,2209,2017-03-16T20:43:01+00:00,0.324826053238577,0.6751739467614231,2,2,0.9804125916215737,0.5822052314842758,3.8903717578961645,2,1,21,1,22,2,0,0,0,1,9,1,7.802778
1,2217,2017-03-24T15:59:01+00:00,0.46359981083057544,0.5364001891694246,2,2,0.9914913036031162,0.5542502311940515,2.6094379124341005,2,1,4,2,6,2,0,0,0,1,9,1,33.072419
1,2222,2017-03-31T16:07:43+00:00,0.12720047727110784,0.8727995227288922,3,3,0.9737926730589241,0.4490810926376422,3.8903717578961645,3,2,23,0,23,3,0,0,0,1,22,1,6.933461
1,2231,2017-04-06T15:31:26+00:00,0.6268726168262978,0.3731273831737022,1,1,0.0,1.0,3.302585092994046,1,0,4,5,9,1,0,0,0,1,4,1,18.072859
1,1560,2017-04-07T14:31:54+00:00,0.3129874535319844,0.6870125464680156,4,4,0.9585244027815334,0.3399220118902811,4.367295829986475,4,3,46,7,53,4,0,0,0,1,21,1,11.635174
1,2223,2017-04-08T17:54:21+00:00,0.16840507419786588,0.8315949258021341,2,2,0.9983445794550365,0.5239479762780309,4.218875824868201,2,1,37,3,40,2,0,0,0,1,8,1,3.970937
1,2238,2017-04-12T17:12:30+00:00,0.018080756029667085,0.9819192439703329,1,1,0.0,1.0,3.4849066497880004,1,0,4,7,11,1,0,0,0,1,7,1,7.956921
1,2248,2017-04-19T05:46:33+00:00,0.25243720224745525,0.7475627977525447,1,1,0.0,1.0,2.09861228866811,1,0,1,1,2,1,0,0,0,1,22,1,2.406007
1,2017,2017-04-20T16:10:28+00:00,0.14313350069593359,0.8568664993040664,3,3,0.9468640293266899,0.48813838061967335,3.8903717578961645,3,2,21,0,21,3,0,0,0,1,6,1,23.544051
1,2249,2017-04-21T15:31:12+00:00,0.08248856906424044,0.9175114309357596,3,3,0.9693773436279292,0.4472836484044756,4.931825632724326,3,2,61,4,65,3,0,0,0,1,21,1,1.258449
1,2252,2017-04-21T18:16:18+00:00,0.20392283795990815,0.7960771620400918,3,3,0.9474256343497975,0.411392201442611,4.761200115693562,3,2,66,18,84,3,0,0,0,1,1,1,32.06265
1,2254,2017-04-22T21:43:22+00:00,0.23831892482419828,0.7616810751758017,3,3,0.9533108191091182,0.48702905015048126,4.258096538021482,3,2,29,1,30,3,0,0,0,1,20,1,2.752095
1,1898,2017-04-24T17:16:21+00:00,0.5679918872443831,0.4320081127556169,3,3,0.9877689554430568,0.4055487272813817,4.58351893845611,2,1,53,2,55,3,0,0,0,1,5,2,15.002442
1,2256,2017-04-25T15:46:23+00:00,0.24890921401605043,0.7510907859839495,3,3,0.9442919482205719,0.417206651426265,6.14166355650266,3,2,207,110,317,3,0,0,0,1,19,1,0.139086
1,2258,2017-04-25T19:06:40+00:00,0.07371956911129887,0.9262804308887012,1,1,0.0,1.0,5.2626798770413155,1,0,39,31,70,1,0,0,0,1,18,1,27.485903
1,2259,2017-04-26T17:43:18+00:00,0.26287949189486604,0.737120508105134,3,3,0.950924388397389,0.4201086301894148,5.3694478524670215,3,2,125,11,136,3,0,0,0,1,11,1,26.229282
1,2276,2017-05-09T17:19:52+00:00,0.0963319480200543,0.9036680519799457,1,1,0.0,1.0,1.6931471805599454,1,0,0,1,1,1,0,0,0,1,2,1,23.991725
1,2282,2017-05-14T05:13:54+00:00,0.22473307639191223,0.7752669236080878,4,4,0.9858456480448655,0.3137499706598166,5.406719247264253,3,2,122,24,146,4,0,0,0,1,8,2,1.790058
1,2284,2017-05-16T00:11:35+00:00,0.24064981107295957,0.7593501889270404,2,2,0.9998460917861629,0.5073033297480358,4.258096538021482,2,1,26,21,47,2,0,0,0,1,4,1,9.732766
1,2288,2017-05-20T20:45:49+00:00,0.33164059560593884,0.6683594043940612,2,2,0.9967803472947051,0.5333918594039119,5.442651256490317,2,1,97,29,126,2,0,0,0,1,4,1,4.87566
1,2297,2017-05-22T23:13:28+00:00,0.12475477265181079,0.8752452273481892,3,3,0.9621901846169469,0.40800427729603944,4.7841896339182615,3,2,72,8,80,3,0,0,0,1,10,1,1.007662
1,2310,2017-05-23T06:46:22+00:00,0.08306500641147287,0.9169349935885271,1,1,0.0,1.0,2.09861228866811,1,0,0,2,2,1,0,0,0,1,18,1,0.502882
1,2307,2017-05-23T18:50:31+00:00,0.48761261232129366,0.5123873876787064,4,4,0.9318117380119295,0.43821675101274726,6.3230099791384085,3,2,118,102,220,4,0,0,0,1,18,2,0.000532
1,2314,2017-05-23T18:51:17+00:00,0.2989654257685696,0.7010345742314303,2,2,0.9926899126689649,0.5502911651002954,5.060443010546419,2,1,67,12,79,2,0,0,0,1,16,1,2.121042
1,2316,2017-05-23T19:46:31+00:00,0.33472680976265407,0.6652731902373459,2,2,0.9427415029459497,0.6399297302656574,4.637586159726386,2,1,41,0,41,2,0,0,0,0,0,0,
1,2319,2017-05-23T23:24:30+00:00,0.21086983482635882,0.7891301651736412,4,4,0.9581572246927672,0.357142235144331,5.143134726391533,3,2,69,28,97,4,0,0,0,1,9,1,1.939444
1,2322,2017-05-25T17:46:46+00:00,0.12688791467137903,0.873112085328621,3,3,0.9981530003335601,0.3629129361742358,4.295836866004329,2,1,45,11,56,3,0,0,0,1,5,2,3.146655
1,1621,2017-05-25T21:45:35+00:00,0.29396077967421574,0.7060392203257843,3,3,0.98653060856452,0.39311493272308257,4.49650756146648,1,0,52,5,57,3,0,0,0,1,18,2,2.98081
1,2326,2017-05-25T21:57:18+00:00,0.32512490697940966,0.6748750930205903,3,3,0.9893137073103044,0.3951283863676038,5.51085950651685,2,1,113,30,143,2,1,0,0,1,8,1,0.639155
1,2228,2017-05-25T22:00:03+00:00,0.632395659391715,0.36760434060828495,11,12,0.95038936963735,0.1673064353843591,6.382026634673881,1,0,157,72,229,8,3,0,1,1,1,1,33.708403
1,2338,2017-05-26T13:17:41+00:00,0.09090588718219146,0.9090941128178085,1,1,0.0,1.0,3.1972245773362196,1,0,4,4,8,1,0,0,0,1,7,1,1.494375
1,2342,2017-05-28T01:09:35+00:00,0.4657513274686174,0.5342486725313826,1,1,0.0,1.0,3.0794415416798357,1,0,5,2,7,1,0,0,0,1,6,1,7.770127
1,2344,2017-05-28T21:17:57+00:00,0.23893601637506373,0.7610639836249362,4,4,0.9994758109070376,0.25546138307911875,2.6094379124341005,2,1,9,6,15,4,0,0,0,1,19,3,0.832315
1,2346,2017-05-29T17:16:29+00:00,0.0733977150449414,0.9266022849550586,3,3,0.9778084883021708,0.4016580270440697,4.091042453358316,2,1,12,26,38,3,0,0,0,1,3,2,3.994074
1,2347,2017-05-29T20:42:07+00:00,0.4957941303724483,0.5042058696275518,3,3,0.983686552591943,0.42392614379398186,4.433987204485146,1,0,37,6,43,3,0,0,0,1,17,3,0.257778
1,2348,2017-05-30T02:53:19+00:00,0.30972291856346157,0.6902770814365384,5,5,0.9811584117483558,0.2903323930953437,4.465735902799727,4,3,43,8,51,5,0,0,0,1,12,1,2.049329
1,2350,2017-06-01T04:04:21+00:00,0.42164622312618505,0.578353776873815,3,3,0.9765375931410815,0.3943266560423216,5.276666119016055,3,2,79,54,133,3,0,0,0,1,11,1,4.396157
1,2352,2017-06-02T17:07:57+00:00,0.6104871384105318,0.3895128615894682,7,7,0.9779272440631823,0.2110832099635303,6.697093486505405,4,3,399,112,511,4,2,0,1,1,1,1,12.357153
1,2353,2017-06-02T17:23:52+00:00,0.1521389054671603,0.8478610945328398,1,1,0.0,1.0,4.091042453358316,1,0,11,10,21,1,0,0,0,1,3,1,2.068623
1,2354,2017-06-03T19:26:15+00:00,0.20240752232688802,0.797592477673112,3,3,0.9856746933334232,0.3874378829871315,3.995732273553991,3,2,29,8,37,3,0,0,0,0,0,0,
1,2358,2017-06-04T19:02:41+00:00,0.3308253759350111,0.669174624064989,7,7,0.9588577191459298,0.25130848696963537,6.384495062789089,5,4,186,105,291,7,0,0,0,1,4,2,21.852106
1,2359,2017-06-04T19:38:34+00:00,0.6185895969282618,0.38141040307173824,1,1,0.0,1.0,3.9444389791664403,1,0,9,9,18,1,0,0,0,1,5,1,10.012604
1,2362,2017-06-05T13:34:49+00:00,0.03201169519132902,0.9679883048086709,3,3,0.9756250400481885,0.3959503959513732,4.526360524616162,3,2,48,15,63,3,0,0,0,1,10,1,1.054248
1,2363,2017-06-06T14:52:56+00:00,0.36405420373197483,0.6359457962680252,3,3,0.9950081148654389,0.3832644798842646,4.688879454113936,1,0,56,13,69,3,0,0,0,1,9,3,3.917187
1,2367,2017-06-10T12:53:41+00:00,0.37596429149941923,0.6240357085005808,1,1,0.0,1.0,2.09861228866811,1,0,1,1,2,1,0,0,0,1,8,1,4.075035
1,2371,2017-06-14T14:41:44+00:00,0.5881457690672831,0.4118542309327169,2,2,0.999362837583965,0.5148590428855383,4.433987204485146,1,0,39,14,53,2,0,0,0,1,7,1,0.218738
1,2373,2017-06-14T19:56:43+00:00,0.5669882652517297,0.43301173474827026,4,4,0.9738458735091218,0.35101621226503466,5.060443010546419,3,2,75,8,83,4,0,0,0,1,9,2,1.752581
1,2374,2017-06-15T01:42:15+00:00,0.3165975571566134,0.6834024428433866,3,3,0.9526780000424799,0.4850108359625851,4.433987204485146,3,2,35,1,36,3,0,0,0,0,0,0,
1,2378,2017-06-16T14:00:26+00:00,0.39687565719512213,0.6031243428048778,5,5,0.965692984375505,0.28497799848386435,4.951243718581427,3,2,75,19,94,3,2,0,0,1,3,1,11.034664
