repository_id,pull_request_number,total_files,python_file_count,non_python_file_count,python_similarity,random_mean_similarity,random_median_similarity,random_p05_similarity,random_p95_similarity,random_best_similarity,python_minus_random_mean,random_probability_beats_python
1,1100,1,1,0,0.2531196718071587,0.2531196718071587,0.2531196718071587,0.2531196718071587,0.2531196718071587,0.2531196718071587,0.0,1.0
1,1144,1,1,0,0.1636239145381353,0.1636239145381353,0.1636239145381353,0.1636239145381353,0.1636239145381353,0.1636239145381353,0.0,1.0
1,1156,1,1,0,0.5171602429809418,0.5171602429809418,0.5171602429809418,0.5171602429809418,0.5171602429809418,0.5171602429809418,0.0,1.0
1,1158,1,1,0,0.08284099235192614,0.08284099235192613,0.08284099235192614,0.08284099235192614,0.08284099235192614,0.08284099235192614,1.3877787807814457e-17,1.0
1,1161,2,1,1,0.15644306060102223,0.23268321153254173,0.15644306060102223,0.15644306060102223,0.31077534993608197,0.31077534993608197,-0.07624015093151951,1.0
1,1162,1,1,0,0.008545237133443717,0.008545237133443717,0.008545237133443717,0.008545237133443717,0.008545237133443717,0.008545237133443717,0.0,1.0
1,1165,84,61,23,0.6325944926782945,0.6262309400188033,0.6262057351824634,0.6135538359888555,0.6382888936617447,0.6481875465945927,0.006363552659491178,0.213
1,1206,2,2,0,0.2018005903665901,0.20180059036659015,0.2018005903665901,0.2018005903665901,0.2018005903665901,0.2018005903665901,-5.551115123125783e-17,1.0
1,1208,1,1,0,0.362560803743389,0.3625608037433891,0.362560803743389,0.362560803743389,0.362560803743389,0.362560803743389,-1.1102230246251565e-16,1.0
1,1213,2,2,0,0.5451093645278456,0.5451093645278455,0.5451093645278456,0.5451093645278456,0.5451093645278456,0.5451093645278456,1.1102230246251565e-16,1.0
1,1222,4,2,2,0.34323755206019435,0.2795293210829798,0.23797058855371073,0.20894447883923725,0.3499688494977872,0.3499688494977872,0.06370823097721456,0.325
1,1225,19,12,7,0.06699945790945447,0.20604293702001347,0.2049865205530631,0.13709898119319697,0.278384964844221,0.322036721188111,-0.139043479110559,1.0
1,1237,1,1,0,0.13001309726624832,0.13001309726624835,0.13001309726624832,0.13001309726624832,0.13001309726624832,0.13001309726624832,-2.7755575615628914e-17,1.0
1,1240,61,9,52,0.46649513850338586,0.40063848914758604,0.3967575067918978,0.3069471890556914,0.501955915516963,0.5603128495212771,0.06585664935579982,0.152
1,1242,1,1,0,-0.013142222468438394,-0.01314222246843839,-0.013142222468438394,-0.013142222468438394,-0.013142222468438394,-0.013142222468438394,-3.469446951953614e-18,1.0
1,1262,3,2,1,0.25268663000171016,0.2281543698757812,0.25268663000171016,0.14878460635768737,0.2773760195256206,0.2773760195256206,0.024532260125928962,0.685
1,1290,2,2,0,0.13906377533345782,0.13906377533345782,0.13906377533345782,0.13906377533345782,0.13906377533345782,0.13906377533345782,0.0,1.0
1,1291,2,2,0,0.20266580836568693,0.20266580836568693,0.20266580836568693,0.20266580836568693,0.20266580836568693,0.20266580836568693,0.0,1.0
1,1303,48,47,1,0.05892449196941589,0.06352370700061383,0.06357320591343933,0.060250387082547686,0.06684995964085735,0.06902869255851005,-0.004599215031197937,0.97
1,1326,3,2,1,0.3749341462387389,0.33662072006890803,0.3749341462387389,0.05557098441022591,0.5404589030674941,0.5404589030674941,0.038313426169830855,0.695
1,1332,1,1,0,0.020271163480319297,0.020271163480319303,0.020271163480319297,0.020271163480319297,0.020271163480319297,0.020271163480319297,-6.938893903907228e-18,1.0
1,1338,1,1,0,0.08231723314460049,0.08231723314460049,0.08231723314460049,0.08231723314460049,0.08231723314460049,0.08231723314460049,0.0,1.0
1,1341,2,2,0,0.12107220618400741,0.12107220618400742,0.12107220618400741,0.12107220618400741,0.12107220618400741,0.12107220618400741,-1.3877787807814457e-17,1.0
1,1342,3,2,1,0.6182066932004376,0.5707164955641683,0.6182066932004376,0.42038091568786723,0.6520700679055339,0.6520700679055339,0.04749019763626938,0.699
1,1346,1,1,0,0.1500949336405086,0.1500949336405086,0.1500949336405086,0.1500949336405086,0.1500949336405086,0.1500949336405086,0.0,1.0
1,1358,2,2,0,0.4628663709429363,0.4628663709429361,0.4628663709429363,0.4628663709429363,0.4628663709429363,0.4628663709429363,2.220446049250313e-16,1.0
